 Age,RACE,famsize,INCOME,REGION,categories,colors,prices.amountMax,prices.amountMin,prices.color,prices.isSale,gender
45,WHITE,1,POOR,WEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",59.99,42.49,Blue,FALSE,Female
43,BLACK,1,MINCOME,WEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",59.99,59.99,Brown,FALSE,Female
37,WHITE,1,HINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",59.99,49.99,Brown,FALSE,Male
45,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",59.99,37.49,Gray,FALSE,Female
43,BLACK,5,MINCOME,MIDWEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",59.99,39.99,Blue,FALSE,Female
31,WHITE,2,HINCOME,NORTHEAST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",59.99,37.49,Blue,FALSE,Male
40,WHITE,5,POOR,WEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",59.99,39.99,Blue,FALSE,Male
33,WHITE,5,LINCOME,NORTHEAST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",59.99,59.99,Blue,FALSE,Female
30,WHITE,2,MINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",59.99,49.99,Blue,FALSE,Male
28,WHITE,2,HINCOME,MIDWEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",59.99,42.49,Brown,FALSE,Female
38,BLACK,5,MINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",59.99,49.99,Brown,FALSE,Male
42,WHITE,5,MINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,54.99,White,FALSE,Female
32,WHITE,4,MINCOME,MIDWEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,39.99,Brown,FALSE,Female
28,WHITE,1,HINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,33.99,Nude,FALSE,Female
39,WHITE,1,POOR,WEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,39.99,Brown,FALSE,Male
29,WHITE,3,HINCOME,MIDWEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,31.99,Nude,FALSE,Female
36,BLACK,9,MINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,29.99,Brown,FALSE,Male
30,ASIAN,5,MINCOME,WEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,29.99,Gray,FALSE,Female
35,WHITE,1,LINCOME,MIDWEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,54.99,Brown,FALSE,Female
27,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,33.99,Nude,FALSE,Male
45,WHITE,2,MINCOME,NORTHEAST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,54.99,White,FALSE,Female
40,BLACK,2,POOR,MIDWEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,29.99,Gray,FALSE,Male
32,WHITE,4,MINCOME,WEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,54.99,White,FALSE,Female
31,WHITE,1,HINCOME,MIDWEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,54.99,Gray,FALSE,Male
31,BLACK,5,MINCOME,MIDWEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,39.99,White,FALSE,Male
31,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,54.99,Black,FALSE,Female
36,WHITE,4,LINCOME,WEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,29.99,White,FALSE,Female
36,BLACK,7,HINCOME,NORTHEAST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,31.99,White,FALSE,Male
36,WHITE,3,LINCOME,NORTHEAST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,29.99,Brown,FALSE,Male
44,WHITE,2,HINCOME,NORTHEAST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,33.99,Brown,FALSE,Female
41,WHITE,5,POOR,MIDWEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,31.99,Brown,FALSE,Female
41,WHITE,2,POOR,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,31.99,Nude,FALSE,Female
27,WHITE,3,MINCOME,WEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,54.99,White,FALSE,Female
35,WHITE,3,POOR,WEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,39.99,Nude,FALSE,Female
42,BLACK,6,MINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,33.99,Black,FALSE,Female
41,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,29.99,Nude,FALSE,Male
40,WHITE,2,LINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,54.99,White,FALSE,Female
25,WHITE,1,NPOOR,WEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,29.99,Nude,FALSE,Female
25,ASIAN,3,HINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,33.99,Black,FALSE,Female
35,WHITE,1,HINCOME,MIDWEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,33.99,Nude,FALSE,Male
38,WHITE,8,POOR,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,33.99,Nude,FALSE,Male
46,WHITE,3,NPOOR,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,54.99,Black,FALSE,Male
29,WHITE,10,POOR,WEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,54.99,White,FALSE,Male
29,WHITE,4,HINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,29.99,Nude,FALSE,Male
27,WHITE,1,POOR,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,31.99,Brown,FALSE,Female
40,WHITE,2,HINCOME,NORTHEAST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,33.99,Nude,FALSE,Male
41,WHITE,4,HINCOME,SOUTH,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,33.99,White,FALSE,Female
46,WHITE,4,MINCOME,MIDWEST,"Womens,Shoes,Sandals,Journee Collection","Black,Grey,Beige",54.99,33.99,Nude,FALSE,Male
44,WHITE,3,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,42.49,Gray,FALSE,Male
27,WHITE,3,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,59.99,Gray,FALSE,Female
38,WHITE,2,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,74.99,Tan,FALSE,Female
28,WHITE,1,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,63.74,Tan,FALSE,Female
31,BLACK,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,39.99,Tan,FALSE,Male
39,WHITE,4,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,63.74,Black,FALSE,Female
35,WHITE,4,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,56.24,Gray,FALSE,Female
33,WHITE,5,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,89.99,Taupe,FALSE,Male
41,BLACK,2,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,59.99,Gray,FALSE,Female
30,WHITE,2,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,56.24,Gray,FALSE,Male
42,WHITE,2,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,56.24,Tan,FALSE,Male
40,WHITE,2,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,89.99,Gray,FALSE,Female
36,WHITE,3,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,42.49,Black,FALSE,Female
39,WHITE,2,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,37.49,Tan,FALSE,Female
41,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,42.49,Tan,FALSE,Male
40,WHITE,1,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,39.99,Tan,FALSE,Male
42,WHITE,3,NPOOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,42.49,Gray,FALSE,Male
43,WHITE,5,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,56.24,Taupe,FALSE,Female
41,NATIV,1,POOR,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,39.99,Gray,FALSE,Male
27,WHITE,7,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,39.99,Taupe,FALSE,Male
26,WHITE,1,NPOOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,37.49,Taupe,FALSE,Female
43,WHITE,2,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,59.49,Brown,FALSE,Female
29,WHITE,4,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,52.49,Brown,FALSE,Female
37,WHITE,3,NPOOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,59.49,Brown,FALSE,Female
28,NATIV,3,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,55.99,Black,FALSE,Female
44,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,52.49,Black,FALSE,Female
32,WHITE,2,POOR,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,52.49,Brown,FALSE,Female
44,WHITE,1,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,52.49,Stone,FALSE,Female
27,BLACK,4,LINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,59.49,Stone,FALSE,Female
34,WHITE,1,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,55.99,Stone,FALSE,Female
33,WHITE,2,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,59.49,Taupe,FALSE,Female
42,WHITE,6,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,37.49,Brown,FALSE,Female
38,WHITE,6,LINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,59.49,Stone,FALSE,Female
33,WHITE,1,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,42.49,Stone,FALSE,Female
35,WHITE,2,NPOOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,42.49,Black,FALSE,Female
25,BLACK,2,POOR,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,89.99,Taupe,FALSE,Female
32,BLACK,4,LINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,55.99,Black,FALSE,Female
35,WHITE,6,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,55.99,Taupe,FALSE,Female
37,WHITE,2,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,42.49,Taupe,FALSE,Female
25,WHITE,2,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,52.49,Black,FALSE,Female
26,WHITE,2,MINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,55.99,Black,FALSE,Female
31,WHITE,2,POOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,69.99,Black,FALSE,Female
36,WHITE,4,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,69.99,Stone,FALSE,Female
38,WHITE,5,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,42.49,Taupe,FALSE,Female
38,BLACK,2,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,52.49,Stone,FALSE,Female
39,WHITE,4,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,39.99,Taupe,FALSE,Female
25,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,39.99,Black,FALSE,Female
39,WHITE,4,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,55.99,Black,FALSE,Female
40,BLACK,4,LINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,89.99,Black,FALSE,Female
37,WHITE,4,LINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,59.49,Black,FALSE,Female
31,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,42.49,Brown,FALSE,Female
27,WHITE,1,LINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,37.49,Black,FALSE,Female
42,WHITE,2,NPOOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,37.49,Black,FALSE,Female
33,WHITE,2,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,55.99,Taupe,FALSE,Female
36,NATIV,1,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,39.99,Stone,FALSE,Female
38,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,55.99,Brown,FALSE,Female
41,BLACK,6,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,39.99,Black,FALSE,Female
43,WHITE,3,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,37.49,Brown,FALSE,Female
43,OTHER,3,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,59.49,Brown,FALSE,Female
41,WHITE,3,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,37.49,Stone,FALSE,Female
38,WHITE,4,NPOOR,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,69.99,Brown,FALSE,Female
34,WHITE,3,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,69.99,Stone,FALSE,Female
45,WHITE,5,POOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,89.99,Taupe,FALSE,Female
28,WHITE,1,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,55.99,Brown,FALSE,Female
39,WHITE,1,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,89.99,Brown,FALSE,Female
31,WHITE,2,POOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,42.49,Stone,FALSE,Female
38,WHITE,3,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,59.49,Taupe,FALSE,Female
35,WHITE,5,POOR,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,52.49,Taupe,FALSE,Female
33,WHITE,5,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,69.99,Taupe,FALSE,Female
39,WHITE,4,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,89.99,Taupe,FALSE,Female
29,WHITE,7,LINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,89.99,Brown,FALSE,Female
38,WHITE,1,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,69.99,Taupe,FALSE,Female
38,WHITE,10,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,59.49,Brown,FALSE,Female
41,BLACK,3,POOR,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,37.49,Brown,FALSE,Female
25,WHITE,2,NPOOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,55.99,Stone,FALSE,Female
39,WHITE,4,POOR,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,69.99,Stone,FALSE,Female
27,WHITE,4,POOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",89.99,69.99,Brown,FALSE,Female
44,BLACK,1,HINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,39.99,Blue,FALSE,Female
36,WHITE,2,LINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,59.99,Taupe,FALSE,Female
43,WHITE,4,MINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,59.99,Blue,FALSE,Female
26,BLACK,3,POOR,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,42.49,Taupe,FALSE,Female
36,WHITE,1,MINCOME,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,42.49,Gray,FALSE,Female
42,WHITE,2,MINCOME,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,59.99,Taupe,FALSE,Female
43,WHITE,6,LINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,39.99,Blue,FALSE,Female
46,WHITE,2,NPOOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,37.49,Blue,FALSE,Female
35,WHITE,3,HINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,39.99,Purple,FALSE,Female
29,WHITE,3,MINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,49.99,Taupe,FALSE,Female
44,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,59.99,Purple,FALSE,Female
33,WHITE,7,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,59.99,Black,FALSE,Female
30,WHITE,1,POOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,37.49,Black,FALSE,Female
36,WHITE,2,MINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,42.49,Black,FALSE,Female
43,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,42.49,Black,FALSE,Female
27,ASIAN,2,HINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,37.49,Black,FALSE,Female
37,BLACK,6,MINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,39.99,Taupe,FALSE,Female
27,WHITE,5,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,59.99,Taupe,FALSE,Female
35,BLACK,4,POOR,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,59.99,Blue,FALSE,Female
31,WHITE,10,LINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",59.99,37.49,Taupe,FALSE,Female
27,ASIAN,2,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,64.99,Gray,FALSE,Female
30,WHITE,2,HINCOME,NORTHEAST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,55.24,Taupe,FALSE,Female
37,WHITE,3,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,79.99,Black,FALSE,Female
41,WHITE,2,MINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,48.74,Gray,FALSE,Female
40,WHITE,1,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,64.99,Blue,FALSE,Female
41,WHITE,1,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,51.99,Black,FALSE,Female
35,WHITE,4,POOR,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,55.24,Gray,FALSE,Female
27,WHITE,4,HINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,51.99,Taupe,FALSE,Female
26,WHITE,5,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,48.74,Taupe,FALSE,Female
26,WHITE,7,MINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,51.99,Gray,FALSE,Female
27,BLACK,7,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,51.99,Red,FALSE,Female
41,WHITE,6,HINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,64.99,Nude,FALSE,Female
33,BLACK,7,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,79.99,Black,FALSE,Female
31,WHITE,4,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,48.74,Nude,FALSE,Female
44,WHITE,6,MINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,48.74,Black,FALSE,Female
37,BLACK,5,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,48.74,Nude,FALSE,Female
26,WHITE,7,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,48.74,Blue,FALSE,Female
39,BLACK,7,HINCOME,NORTHEAST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,79.99,Black,FALSE,Female
36,WHITE,7,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,79.99,Blue,FALSE,Female
38,WHITE,4,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,48.74,Blue,FALSE,Female
38,WHITE,3,LINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,48.74,Nude,FALSE,Female
33,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,79.99,Nude,FALSE,Female
33,BLACK,1,POOR,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,55.24,Black,FALSE,Female
29,WHITE,6,POOR,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,51.99,Black,FALSE,Female
36,ASIAN,5,MINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,51.99,Red,FALSE,Female
42,WHITE,5,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,48.74,Red,FALSE,Female
40,WHITE,2,MINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,55.24,Black,FALSE,Female
28,WHITE,4,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,79.99,Black,FALSE,Female
43,WHITE,2,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",79.99,64.99,Blue,FALSE,Female
37,WHITE,5,NPOOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,31.99,Gray,FALSE,Female
41,WHITE,2,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,47.99,Brown,FALSE,Female
36,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,47.99,Gray,FALSE,Female
29,WHITE,3,POOR,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,47.99,Black,FALSE,Female
37,WHITE,3,NPOOR,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,50.99,Gray,FALSE,Female
25,WHITE,2,POOR,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,33.99,Black,FALSE,Female
41,WHITE,4,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,47.99,Gray,FALSE,Female
45,WHITE,3,POOR,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,29.99,Black,FALSE,Female
39,ASIAN,1,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,47.99,Tan,FALSE,Female
28,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,74.99,Gray,FALSE,Female
44,WHITE,4,MINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,44.99,Black,FALSE,Female
34,WHITE,7,POOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,44.99,Gray,FALSE,Female
32,WHITE,2,POOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,29.99,Gray,FALSE,Female
30,WHITE,4,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,29.99,Tan,FALSE,Female
41,WHITE,4,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Grey,Beige",74.99,44.99,Brown,FALSE,Female
